,song_name,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var
5,Radio 005_sd 93_2.mp3,172.265625,24008,421.1929824561403,0.4081347173720943,0.29691342252223146,0.08815758047386514,0.4433401252362675,0.29341690805769743,0.08609348193413928,0.24129372539906987,0.1584634702900691,0.025110671416371615,7.344923254697057,48.65386983642302,2367.199050059594,5.988330697516925,34.709318235941936,1204.7367724038913,-0.007710719109593507,2.3422817181101276,5.486283646992932,0.1761007308959961,0.032006632536649704,0.0010244244476780295,2174.243363707412,573.0004759360768,328329.54542297055,2750.3886282818216,342.4422240500523,117266.67681234622,21.13696751897566,6.14605802229785,37.77402921345176,5349.527781365807,1577.967679687438,2489981.998138157,1.7507231271730281,1.8416171641831331,3.391553779413925,0.013283680574390649,0.079753984009253,0.0063606979653481836,0.06777700078392246,0.03143916378725802,0.0009884210196420362,2.754703746177256e-05,0.15312273800373077,0.023446572944521904,0.0006105413194745779,0.052716370671987534,0.0027790155727416277,5.443918367346939,2.6281509028272785,6.907177168031839
6,Radio 006_sd 94_5.mp3,143.5546875,3,3.0,0.768601387407228,0.13971056975892898,0.019519043302364564,0.7627269451083323,0.14937449650542928,0.022312740206250504,0.2875575787216721,0.02537660838375928,0.0006439722530626817,1.193017431029377,1.240207117956223,1.538113695429281,1.2346929105680313,13.260689469859052,175.84588521603075,-0.014028872239157764,1.6399835753390268,2.6895461273817776,0.10088544338941574,0.0073425062000751495,5.3912393923383206e-05,3901.368990964976,88.1317500935017,7767.205374543436,2911.037058518744,34.36346258438676,1180.8475607885487,15.40902286615811,6.53732892429662,42.7366694644452,7566.353945974576,134.92537015248502,18204.855510785095,1.998882219241129,2.015630137013504,4.062764849237076,0.0009135312596051109,0.027601005907960836,0.000761815527131289,0.29271385063559324,0.01663711768168976,0.00027679368475439403,-0.03164650499820709,0.048641517758369446,0.0023659972939640284,-0.0010977608617395163,0.048973847180604935,0.0023984378203749657,0.06965986394557823,0.0,0.0
7,Radio 007_sd 94_7.mp3,129.19921875,18442,428.8837209302326,0.4125466375048343,0.32178326650900063,0.10354447060520251,0.5157600090960351,0.303128218915781,0.09188671710305366,0.26431468241066053,0.11606499039540315,0.013471081995485025,4.376687120152002,37.64743809554187,1417.3295951576576,-1.9132185235594432,49.09358435748067,2410.1800250650713,0.004392713968212153,4.753239607494409,22.59328676625361,0.12409937381744385,0.06291894614696503,0.003958793822675943,2772.6648512152465,1492.7546686689984,2228316.5008330913,2731.249393576612,513.040129689066,263210.1746713737,19.089598894654728,7.104675023252147,50.4764071860229,5594.157755761174,2532.5653329300912,6413887.165559303,1.1817190855853261,1.5550511774439078,2.4181841644696838,0.0019573274709707928,0.06093852438154285,0.0037135037537998922,0.1270573280377095,0.12055491850028555,0.01453348837461049,-0.0006666827830486,0.10192536562681198,0.010388779453933239,-0.0011915814829990268,0.07082639634609222,0.005016378592699766,1.512780045351474,0.8871200311230477,0.7869819496197572
8,Radio 008_sd 95_9.mp3,117.45383522727273,9567,318.9,0.34274371975348344,0.2826048161939863,0.07986548213603678,0.5340551336352388,0.2577658532735197,0.06644323511382567,0.2633227084305928,0.11829828637013456,0.013994484558110367,6.157926812658149,26.522404411272383,703.4379357550808,4.449524352697578,23.240581157016994,540.1246125158934,-0.00888207098187942,2.1497826713503034,4.621565534038046,0.16934768855571747,0.025708066299557686,0.0006609046831727028,2803.0238690858937,395.0513147604009,156065.54129392133,2787.2470121058955,200.10403471802712,40041.6247104334,20.00142281080165,6.148539028573927,37.80453218589681,6183.175700984589,786.8072565239345,619065.6589187204,2.2926554402873713,2.3768162591180584,5.649255529607962,0.011870580852901727,0.05954160809550662,0.0035452030945988997,0.12515105504423515,0.03205964182215209,0.0010278206337646831,-0.0005266012740321457,0.1307026743888855,0.017083190381526947,-0.001787613146007061,0.06522954255342484,0.004254892934113741,7.035646258503402,4.973394124774601,24.734649120342517
9,Radio 009_sd 96_4.mp3,103.359375,14902,425.77142857142854,0.46045879595581146,0.28607904870995365,0.08184122211079205,0.5601001945332021,0.2679747210853061,0.07181045114074762,0.2726444044292223,0.09485969674613126,0.008998362066767985,5.794883381976407,29.494327388340427,869.9153480906083,3.8596207380435508,23.342252031486307,544.8607299014266,0.001011440008845677,2.655626898467174,7.052354223862381,0.16095797717571259,0.039073649793863297,0.0015267501585185528,3109.660557699716,532.0311131224593,283057.105330323,3006.4726099030577,232.410949314225,54014.84936113927,18.999742460205425,6.042982700708128,36.5176399210577,7069.8858746027545,945.0954574248908,893205.4236451637,2.175469045991978,2.414902606692763,5.8317545998115,0.0042963689918808666,0.05635804406100111,0.0031762291303817423,0.13443679378531073,0.04674090045991433,0.00218471177580362,-0.0004307112831156701,0.11077471077442169,0.012271036393940449,-0.0015499527798965573,0.08461486548185349,0.007159675937145948,4.891283446712018,2.844830864584775,8.093062648094158
10,Radio 010_sd 98_0.mp3,95.703125,8205,328.2,0.3694499112244342,0.3028802804524227,0.09173646428693824,0.5135100017545772,0.26736593127098485,0.07148454120440098,0.26657315508199597,0.1107794490100192,0.012272086322963444,3.137264348566516,18.086281585249345,327.11358158092963,0.6364308662840191,42.23170910068285,1783.5172535646984,-0.01212542333548498,3.4476766517582185,11.88647429507876,0.11260711401700974,0.04922022297978401,0.0024226303212344646,2259.2137348984675,976.4926499091728,953537.8953266384,2208.242832977805,514.5690801699068,264781.338266904,20.235042611616276,6.842401567801038,46.818459215046104,4392.444220917681,1809.6756895822937,3274926.10146515,1.5027835023222995,1.8632946458914978,3.4718669374079223,0.01164279336198326,0.060255338388555825,0.0036307058043193695,0.11838138359994338,0.07313934229474339,0.005349363391307639,-0.00042527038021944463,0.08067522197961807,0.006508491933345795,-0.0013972517335787416,0.06991545110940933,0.0048881699331104755,3.8301315192743757,2.5026056814316298,6.263035196733871
11,Radio 011_sd 99_2.mp3,129.19921875,22335,465.3125,0.4119737712376662,0.3055902641772415,0.09338540955991625,0.502171134611553,0.27567037029168573,0.07599415305675512,0.2683615940002302,0.10637381350214424,0.011315388198988965,5.81067059080205,36.71895983293851,1348.2820112129514,0.9539498969961879,34.23265127687218,1171.8744134439387,-0.004275308125620733,3.795523905427383,14.406001716670733,0.1594301015138626,0.04531416669487953,0.0020533737260848284,3045.9596742490835,1336.2543207883746,1785575.6098256004,2692.804722476485,542.4381546712832,294239.151643187,19.964146264993158,7.1531615545033755,51.16772022482515,6027.29327430023,2094.8052127160604,4388208.879222379,1.7757882325390633,2.065041871961883,4.264397932955838,0.003137092883984387,0.06266227093458232,0.003926560198678999,0.1580763116692229,0.13195774446973849,0.0174128463255408,-0.000968349922914058,0.11622229963541031,0.013507622294127941,-0.0018425863236188889,0.08517986536026001,0.007255609147250652,1.791419501133787,1.1708309567405468,1.3708451292619843
12,Radio 012_sd 99_7.mp3,103.359375,12792,399.75,0.3577204714005481,0.294679916760472,0.08683625334195871,0.5439229103433055,0.2589644408188112,0.06706258160859958,0.2701395681733264,0.10177399982540752,0.010357947040462051,6.357910986701841,28.820192077609835,830.6034713903247,4.67171689264312,25.460294760969074,648.2266093154293,-0.018763332490004274,2.30047170396417,5.292170060739812,0.17070981860160828,0.027281874790787697,0.0007443006616085768,2869.6763820356537,470.0206142918912,220919.37785932675,2880.3003797384567,276.98057069616164,76718.2365431714,19.884280486853562,6.424823677168969,41.27835928271099,6404.661996522812,1035.5955869112179,1072458.2196299897,2.2041604513252997,2.300181095691387,5.29083307297603,-6.002655111997383e-05,0.05753755575784594,0.003310570322587231,0.1310962528604119,0.03811783413332147,0.001452969279015407,-0.0001257010007975623,0.12949170172214508,0.01676809974014759,-0.0010872108396142721,0.06980188190937042,0.004872302990406752,6.514358276643991,3.5422607801831822,12.547611434823967
13,Radio 013_sd 100_9.mp3,107.666015625,3,3.0,0.7754801642161584,0.1377434762611741,0.018973265252512635,0.7626380352081117,0.15092790063003764,0.02277923118859052,0.2875312797867968,0.02567287435212723,0.0006590964775001121,1.0971589985560477,1.0078926676847926,1.0158476295727676,0.4703846287755389,11.969312200312809,143.26443454855703,0.0009301618130492774,1.1414296258401593,1.3028615907456058,0.09335719794034958,0.004512995481491089,2.036712976405397e-05,3997.354999473148,68.35849596061799,4672.883969997826,2892.4036800008785,34.669841514123775,1201.9979106144604,14.637672808411619,6.842878434262834,46.82498526609938,7636.4813232421875,119.82995482826607,14359.218074144288,1.8724892096466006,1.8820982998327127,3.542294010233188,0.0007535979516681853,0.0270902421098034,0.0007338812175677654,0.3111333673650568,0.013759750728141434,0.0001893307401005887,0.0005314640584401786,0.04725852608680725,0.002233368344604969,0.0006211920990608633,0.04762376472353935,0.0022680230904370546,0.06965986394557823,0.0,0.0
14,Radio 014_sd 101_5.mp3,117.45383522727273,17309,432.725,0.43154440569634456,0.32050762883552875,0.10272514014177306,0.49433755353142056,0.2763472926841176,0.07636782617384137,0.2712792615057021,0.09869597565379361,0.009740895610254222,2.9080789547999712,20.872365408300823,435.65563773763273,-1.2231465786595281,62.95640937990463,3963.509482010143,0.0028605965296143853,5.113418516399614,26.147048923858428,0.09642113000154495,0.05818808451294899,0.00338585302233696,1819.5601574950795,1113.9207932855832,1240819.5337139827,2057.3304332071702,574.2011106174025,329706.9154342585,19.172922484928215,7.390419896811787,54.61830625119154,3614.434855416317,2102.4084545999854,4420121.309973498,1.070207638978533,1.547028160124634,2.3932961282186103,0.008835144492548614,0.06661240949270923,0.0044372130984243795,0.07969962510486577,0.08355502451066553,0.006981442120977917,-0.00045570218935608864,0.05567750707268715,0.003099984722211957,-0.0011172365630045533,0.076253242790699,0.005814557429403067,2.1176598639455784,1.3103257214173336,1.7169534962078559
15,Radio 015_sd 101_9.mp3,95.703125,12362,412.06666666666666,0.3771065845688165,0.31243050745950085,0.09761282199140123,0.5057494928074506,0.2861504373004094,0.08188207276721554,0.2741048905200986,0.0905529807698128,0.008199842326298088,1.7923733098557917,12.840455780141395,164.87730464176659,-8.703213269025305,61.5139820483215,3783.96998744122,0.0018811135886777977,4.962405563343846,24.62546897510595,0.07889450341463089,0.04127774015069008,0.0017038517398759723,2002.3775197605194,1222.0192483822998,1493331.0434168412,1937.5772372587232,616.4888657620437,380058.5216085712,19.6761469237109,6.92975676466159,48.02152881737307,3808.006327861064,2179.002366289162,4748051.312293768,0.890446617127961,1.211704634752249,1.4682281218800814,0.002143227656376277,0.06543076954754154,0.0042811856035834895,0.11029272680884009,0.0967041091795316,0.009351684732206766,0.001383958850055933,0.048197075724601746,0.0023229580838233232,0.00042093070806004107,0.0582377165555954,0.0033916314132511616,1.77168253968254,1.0249736168737977,1.0505709152873546
16,Radio 016_sd 102_7.mp3,117.45383522727273,16751,429.5128205128205,0.2850519371446486,0.2949679221442267,0.08700607509408258,0.46205015177442993,0.26444007401113456,0.06992855274301432,0.24603666643343253,0.15099434460819117,0.022799292103657186,2.4964611227657616,15.36112502604646,235.9641620658309,-4.295662586988832,71.98545456574644,5181.905669037145,-0.003906007380956114,2.4726835172776647,6.114163776616643,0.09370341151952744,0.0444866307079792,0.001979060471057892,869.6498569145326,178.47867152089523,31854.636187863623,1033.4603659412937,159.4218000403403,25415.310328102245,22.83612712026156,6.598491123353101,43.54008510496968,1466.2894762976696,298.1619124957944,88900.52606314977,1.0149993231130356,1.2694244285467207,1.6114383797911684,0.026348381609922564,0.07618045945940374,0.005803462403445856,0.05619427524717514,0.020574996943108822,0.00042333049920893735,0.00044128971057944,0.08864616602659225,0.00785814318805933,0.00089139339979738,0.026555674150586128,0.0007052038563415408,6.840598639455782,4.2166465870309295,17.780108439919584
17,Radio 017_sd 103_2.mp3,129.19921875,15783,394.575,0.3072208267082218,0.32610214972040574,0.10634261205226994,0.4575742254050419,0.29112009090112473,0.08475090732627912,0.26380248704199133,0.11722449046079632,0.013741581163793327,1.9224126896247389,17.467881923142162,305.12689888083673,-6.188759382073101,64.9036953511643,4212.489670236747,0.004382126267371502,4.621886933453412,21.361838825627384,0.08191747218370438,0.04606322944164276,0.0021218210458755493,1937.0493087581522,958.4796617876603,918683.2620605878,2015.1911180415848,649.9828009248082,422477.64149805886,21.32581995199261,7.230145334542308,52.275001558603904,3850.2004844995727,1994.8050957982937,3979247.37022284,0.858031168814704,1.2004895957657367,1.4411752695417819,0.006170032185577793,0.06699491250661614,0.004488318301769151,0.08489308976366743,0.06351339973673605,0.004033951946118423,0.0005936102825216949,0.05651224032044411,0.003193633398041129,0.0004827224765904248,0.058429304510354996,0.0034139836207032204,2.224471655328798,1.2006670104252637,1.44160126992354
18,Radio 018_sd 105_1.mp3,123.046875,17351,423.1951219512195,0.3661417687047579,0.32547524047301674,0.10593413216096806,0.5006667173512295,0.26908251192215926,0.07240539822233899,0.2715336088532664,0.09799404367845348,0.009602832596454648,2.5123292440263696,18.750776701153875,351.591626896535,-6.63079493808836,79.14047274592262,6263.214426448122,-0.006126469585710716,5.626905236705271,31.6620625428612,0.09164845198392868,0.0606205090880394,0.0036748461425304413,1367.7236679823343,446.2548050365869,199143.3510182422,1375.258249504369,595.5178094333121,354641.46135225066,19.75180599686287,6.672196597496304,44.51820743564125,2326.8633309057204,1149.7773661037934,1321987.9916045764,0.973049463033203,1.4580630219793027,2.1259477760634167,-0.001680050701401033,0.06313939486410895,0.003986583183805868,0.07646705067090395,0.03976194091199458,0.001581011945088948,0.0007991738384589553,0.04050884395837784,0.0016409663949161768,0.0006138373864814639,0.08949477970600128,0.008009315468370914,2.4044263038548754,1.360548172813601,1.8510913305464285
19,Radio 019_sd 106_3.mp3,103.359375,14582,416.62857142857143,0.42296997119208507,0.31773228610145,0.10095380563125368,0.3985098682223193,0.302369910524856,0.09142756279080942,0.21932120567349866,0.18770067148323208,0.03523154207525621,3.545398173604415,28.64368415148641,820.4606417701139,2.051649958673157,60.829994783104105,3700.288265312473,0.0038844392629765545,2.974038900390277,8.84490738103461,0.11449462175369263,0.046615783125162125,0.0021730312146246433,1569.9413319680018,871.9628154982314,760319.1516116027,2212.37429207766,689.9308323001198,476004.5533583361,21.382051311987187,7.550735321925062,57.01360390176677,3719.927750926907,2342.074271246855,5485311.892036486,0.955023645667148,1.2095002507357528,1.4628908565298488,-0.024369750498670125,0.09339953801559588,0.008723473701526738,0.043857587394067796,0.0358870173364027,0.0012878780133032677,-8.847657591104507e-05,0.10989256203174591,0.012076376006007195,-0.0008480635588057339,0.03779531270265579,0.0014284856151789427,4.840199546485261,2.7119821057374396,7.354846941840077
20,Radio 020_sd 106_8.mp3,123.046875,17049,415.8292682926829,0.30700789488491953,0.3060620677465521,0.09367398931329506,0.5046426032891371,0.2535985142457052,0.06431220642762914,0.2651167870281972,0.11422093752538931,0.013046422569178888,2.9697191832834746,14.437538061254457,208.4425052701711,-0.42106765550829317,27.850031529526774,775.6242561956353,0.0005635827696590139,1.9120455539973031,3.6559182005608535,0.12026694416999817,0.01315140537917614,0.000172959451447241,2615.8249874070884,376.087955398707,141442.1501959798,2381.115036467131,135.98151577131128,18490.972631463377,19.970407002385354,6.609523454493259,43.685800295496506,5259.123526823805,600.2777833480161,360333.4171812078,1.730367089465458,1.786767270156722,3.192537277703305,-0.00372506606770049,0.0622288425723627,0.0038724288478959004,0.1251499840017065,0.03885365512750534,0.0015096065167671223,4.347317371866666e-05,0.09515146911144257,0.009053802117705345,0.0006741408724337816,0.04515808820724487,0.002039252780377865,8.153106575963719,5.926326969939394,35.121351354631045
21,Radio 021_sd 107_8.mp3,172.265625,25740,436.271186440678,0.4727828062992033,0.2854113958052909,0.08145966485552442,0.4009248362526382,0.2893899496603744,0.08374654296443403,0.2343770167688158,0.16852521278397356,0.028400747343883568,11.736091553224082,95.86597414947575,9190.284999627951,6.667669452224045,34.05940435362078,1160.0430249234419,0.0006287111389711116,2.9371805129985598,8.627029365938482,0.21857723593711853,0.053212590515613556,0.002831579651683569,2485.033104538963,810.2049692295795,656432.0921643039,2962.0730145421194,502.4159802343158,252421.8171948084,19.7210314697771,6.033971374384198,36.40881054688792,6192.340936175848,1982.2343639651706,3929253.0736844046,1.8322517205453286,1.975763948043289,3.903643178387604,-0.017469266589349382,0.0861655797641119,0.00742450713608553,0.06344787252824859,0.03646660691184981,0.0013298134196633724,2.7280881113256328e-05,0.20190218091011047,0.04076449200510979,0.000544242444448173,0.05803004652261734,0.003367486409842968,2.093278911564626,1.3000121442658574,1.6900315752387123
